commune,region,population,part_65_plus_pct,densite_hab_km2,revenu_median_uc,loyer_m2,nb_audioprothesistes_2022,hab_par_audio,nb_orl_liberaux_2022,region_code,code_insee
Aguilcourt,32 - Hauts-de-France,381,14.8,36.05,23480.0,8.6,0,381.0,0,32,02005
Paulhac-en-Margeride,76 - Occitanie,101,32.7,6.4,,7.9,0,101.0,0,76,48110
Herbeuval,44 - Grand Est,121,15.7,16.35,23190.0,7.2,0,121.0,0,44,08223
Saint-Floris,32 - Hauts-de-France,605,13.1,149.38,25050.0,9.2,0,605.0,0,32,62747
Péault,52 - Pays de la Loire,609,17.1,67.0,20240.0,8.4,0,609.0,0,52,85171
Kerprich-aux-Bois,44 - Grand Est,168,17.4,26.05,20350.0,8.2,0,168.0,0,44,57362
Turquant,52 - Pays de la Loire,568,17.8,72.26,19710.0,7.6,0,568.0,0,52,49358
Nantouillet,11 - Île-de-France,279,10.9,54.17,26340.0,13.5,0,279.0,0,11,77332
Leignes-sur-Fontaine,75 - Nouvelle-Aquitaine,641,19.3,19.8,17950.0,7.2,0,641.0,0,75,86126
Saint-Sulpice,84 - Auvergne-Rhône-Alpes,752,11.7,85.26,25980.0,11.2,0,752.0,0,84,
Nesle-Hodeng,28 - Normandie,348,15.8,22.14,21440.0,10.1,0,348.0,0,28,76459
Saurier,84 - Auvergne-Rhône-Alpes,275,18.0,32.89,19790.0,7.5,0,275.0,0,84,63409
Eteimbes,44 - Grand Est,378,12.9,76.21,25200.0,10.1,0,378.0,0,44,68085
Canavaggia,94 - Corse,106,32.0,3.03,,9.8,0,106.0,0,94,2B059
Oinville-sous-Auneau,24 - Centre-Val de Loire,346,13.0,33.33,24690.0,11.1,0,346.0,0,24,28285
Gaudreville-la-Rivière,28 - Normandie,229,13.5,34.03,24100.0,11.1,0,229.0,0,28,27281
Poiseux,27 - Bourgogne-Franche-Comté,331,16.9,10.96,20930.0,8.2,0,331.0,0,27,58212
Jeumont,32 - Hauts-de-France,10229,16.3,1001.86,15790.0,9.5,1,5114.5,0,32,59324
La Cabanasse,76 - Occitanie,681,16.4,208.9,20260.0,9.5,0,681.0,0,76,66027
Fay-de-Bretagne,52 - Pays de la Loire,3647,13.9,56.27,21790.0,9.5,0,3647.0,0,52,44056
Dierre,24 - Centre-Val de Loire,615,14.5,59.88,23100.0,9.7,0,615.0,0,24,37096
Dullin,84 - Auvergne-Rhône-Alpes,462,13.4,87.01,23890.0,11.2,0,462.0,0,84,73104
Saint-Polgues,84 - Auvergne-Rhône-Alpes,257,17.8,44.54,20530.0,6.5,0,257.0,0,84,42274
Soulaire-et-Bourg,52 - Pays de la Loire,1494,15.0,82.63,22910.0,7.3,0,1494.0,0,52,49339
Le Bosc,76 - Occitanie,103,20.6,4.03,16420.0,7.6,0,103.0,0,76,
Laneuville-au-Rupt,44 - Grand Est,196,17.5,14.81,20500.0,7.6,0,196.0,0,44,55278
Les Mollettes,84 - Auvergne-Rhône-Alpes,830,14.0,151.74,22960.0,10.6,0,830.0,0,84,73159
Guînes,32 - Hauts-de-France,5619,15.9,212.68,17590.0,8.9,0,5619.0,0,32,62397
Saint-Vincent-en-Bresse,27 - Bourgogne-Franche-Comté,571,16.8,36.25,20970.0,7.9,0,571.0,0,27,71489
Palluau,52 - Pays de la Loire,1106,16.6,148.86,20100.0,8.9,0,1106.0,0,52,85169
Friaize,24 - Centre-Val de Loire,249,15.8,23.65,21790.0,9.5,0,249.0,0,24,28166
Fouchères,27 - Bourgogne-Franche-Comté,479,13.5,32.54,24400.0,10.1,0,479.0,0,27,89180
Sernhac,76 - Occitanie,1748,15.5,195.74,20460.0,10.0,0,1748.0,0,76,30317
Bures,28 - Normandie,163,14.3,16.91,24920.0,7.4,0,163.0,0,28,61067
Berrogain-Laruns,75 - Nouvelle-Aquitaine,159,18.9,59.33,18340.0,8.0,0,159.0,0,75,64115
Québriac,53 - Bretagne,1574,14.9,75.97,22500.0,8.3,0,1574.0,0,53,35233
Mascarville,76 - Occitanie,179,14.2,33.97,23820.0,9.8,0,179.0,0,76,31325
Saint-Arnac,76 - Occitanie,112,21.7,16.97,14350.0,8.7,0,112.0,0,76,66169
Sorrus,32 - Hauts-de-France,849,13.6,125.04,23680.0,10.3,0,849.0,0,32,62799
Diarville,44 - Grand Est,521,16.6,47.23,21190.0,8.0,0,521.0,0,44,54156
Saint-Jean-Chambre,84 - Auvergne-Rhône-Alpes,257,19.8,16.84,17340.0,7.6,0,257.0,0,84,07244
Mareuil-en-Brie,44 - Grand Est,280,15.7,31.5,22020.0,9.2,0,280.0,0,44,51345
Anglards-de-Saint-Flour,84 - Auvergne-Rhône-Alpes,352,17.0,28.66,21160.0,7.3,0,352.0,0,84,15005
La Chapelle-près-Sées,28 - Normandie,455,15.8,45.73,22760.0,7.1,0,455.0,0,28,61098
Berneuil,32 - Hauts-de-France,265,16.6,48.09,20780.0,9.2,0,265.0,0,32,80089
La Condamine-Châtelard,93 - Provence-Alpes-Côte d'Azur,152,19.0,2.71,17930.0,8.8,0,152.0,0,93,04062
Trégomeur,53 - Bretagne,936,15.7,90.26,21890.0,8.2,0,936.0,0,53,22356
Le Seure,75 - Nouvelle-Aquitaine,254,16.7,44.72,20850.0,8.8,0,254.0,0,75,17426
Marzens,76 - Occitanie,308,15.9,27.35,22270.0,8.1,0,308.0,0,76,81157
Corte,94 - Corse,7468,15.5,50.03,19560.0,13.2,2,2489.333333333333,0,94,2B096
Chambost-Longessaigne,84 - Auvergne-Rhône-Alpes,938,16.5,60.75,21220.0,7.5,0,938.0,0,84,69038
Soleilhas,93 - Provence-Alpes-Côte d'Azur,90,32.2,2.61,,9.2,0,90.0,0,93,04210
Tôtes,28 - Normandie,1549,16.9,203.55,19320.0,8.7,0,1549.0,0,28,76700
Montfermy,84 - Auvergne-Rhône-Alpes,227,17.1,15.93,21180.0,7.2,0,227.0,0,84,63238
Hubersent,32 - Hauts-de-France,269,15.4,33.75,22410.0,9.2,0,269.0,0,32,62460
Flancourt-Crescy-en-Roumois,28 - Normandie,1486,13.5,78.17,23630.0,9.9,0,1486.0,0,28,27085
Sampans,27 - Bourgogne-Franche-Comté,1182,15.8,155.94,21370.0,8.3,0,1182.0,0,27,39501
Neuf-Mesnil,32 - Hauts-de-France,1324,16.5,1094.21,17680.0,9.4,0,1324.0,0,32,59424
Saint-Nicolas-aux-Bois,32 - Hauts-de-France,119,15.1,17.92,23450.0,8.2,0,119.0,0,32,02685
Saint-Martin-de-Jussac,75 - Nouvelle-Aquitaine,566,17.3,39.31,20260.0,7.9,0,566.0,0,75,87164
Auberives-sur-Varèze,84 - Auvergne-Rhône-Alpes,1482,13.9,210.21,22940.0,9.6,0,1482.0,0,84,38019
Verdilly,32 - Hauts-de-France,457,15.0,89.61,22480.0,9.6,0,457.0,0,32,02781
Soupir,32 - Hauts-de-France,270,18.7,26.47,18320.0,8.5,0,270.0,0,32,02730
Chaufour-Notre-Dame,52 - Pays de la Loire,1070,14.2,95.62,23290.0,9.2,0,1070.0,0,52,72073
Roche-d'Agoux,84 - Auvergne-Rhône-Alpes,108,32.7,19.42,,7.7,0,108.0,0,84,63304
Saint-Laurent-de-Jourdes,75 - Nouvelle-Aquitaine,196,18.4,10.91,19450.0,7.2,0,196.0,0,75,86228
Valeille,84 - Auvergne-Rhône-Alpes,719,17.2,43.76,20460.0,7.5,0,719.0,0,84,42319
Enveitg,76 - Occitanie,636,17.9,20.84,19580.0,7.6,0,636.0,0,76,66066
Charency-Vezin,44 - Grand Est,598,16.4,40.43,21780.0,7.2,0,598.0,0,44,54118
Bézaudun-les-Alpes,93 - Provence-Alpes-Côte d'Azur,252,15.3,11.75,20620.0,13.2,0,252.0,0,93,06017
Reuville,28 - Normandie,129,16.4,29.52,21310.0,8.9,0,129.0,0,28,76524
Broué,24 - Centre-Val de Loire,891,11.4,74.06,26740.0,10.2,0,891.0,0,24,28062
Esquerdes,32 - Hauts-de-France,1627,16.2,173.09,20010.0,9.2,0,1627.0,0,32,62309
Molinchart,32 - Hauts-de-France,335,13.2,74.94,25610.0,8.4,0,335.0,0,32,02489
Athies,32 - Hauts-de-France,591,16.4,55.39,20860.0,9.0,0,591.0,0,32,
Lauret,76 - Occitanie,612,12.5,91.75,24780.0,11.5,0,612.0,0,76,34131
Arleux-en-Gohelle,32 - Hauts-de-France,858,13.9,136.84,23350.0,10.0,0,858.0,0,32,62039
Poyanne,75 - Nouvelle-Aquitaine,686,16.9,63.99,20240.0,8.7,0,686.0,0,75,40235
Dreux,24 - Centre-Val de Loire,30664,16.7,1263.45,17170.0,10.9,7,3833.0,1,24,28134
Remies,32 - Hauts-de-France,236,18.7,26.28,18280.0,8.6,0,236.0,0,32,02638
Hocquinghen,32 - Hauts-de-France,111,17.9,57.22,19230.0,8.9,0,111.0,0,32,62455
Pagny-le-Château,27 - Bourgogne-Franche-Comté,509,16.7,21.01,20930.0,8.3,0,509.0,0,27,21475
Chiry-Ourscamp,32 - Hauts-de-France,1209,15.2,91.25,21440.0,10.0,0,1209.0,0,32,60150
Noyers-Saint-Martin,32 - Hauts-de-France,869,15.1,65.49,21290.0,11.2,0,869.0,0,32,60470
Chaneins,84 - Auvergne-Rhône-Alpes,912,13.6,72.21,24150.0,9.4,0,912.0,0,84,01083
Maisons-du-Bois-Lièvremont,27 - Bourgogne-Franche-Comté,825,10.7,52.25,27570.0,10.6,0,825.0,0,27,25357
Villemaury,24 - Centre-Val de Loire,1383,16.3,18.09,20980.0,8.0,0,1383.0,0,24,28330
Sainte-Pôle,44 - Grand Est,187,16.8,32.86,21250.0,7.8,0,187.0,0,44,54484
Baulou,76 - Occitanie,171,18.0,11.7,19840.0,7.5,0,171.0,0,76,09044
Miraval-Cabardès,76 - Occitanie,46,32.6,3.78,,8.1,0,46.0,0,76,11232
Sauchy-Cauchy,32 - Hauts-de-France,361,16.7,88.48,20340.0,9.4,0,361.0,0,32,62780
Chambost-Allières,84 - Auvergne-Rhône-Alpes,836,16.1,59.12,21900.0,7.3,0,836.0,0,84,69037
Nancy-sur-Cluses,84 - Auvergne-Rhône-Alpes,462,10.9,32.49,27360.0,11.1,0,462.0,0,84,74196
Bize,76 - Occitanie,212,17.7,16.36,19510.0,8.9,0,212.0,0,76,65093
Banca,75 - Nouvelle-Aquitaine,347,20.2,7.0,16510.0,8.0,0,347.0,0,75,64092
Boissey-le-Châtel,28 - Normandie,862,15.4,196.8,21230.0,9.9,0,862.0,0,28,27077
Vérines,75 - Nouvelle-Aquitaine,2271,13.2,170.11,23020.0,10.3,0,2271.0,0,75,17466
Ouarville,24 - Centre-Val de Loire,530,14.3,26.33,22940.0,10.7,0,530.0,0,24,28291
Conteville,28 - Normandie,1004,15.1,94.01,21560.0,10.3,0,1004.0,0,28,
Beaufort-en-Santerre,32 - Hauts-de-France,197,16.2,42.92,21180.0,9.5,0,197.0,0,32,80067
Charentenay,27 - Bourgogne-Franche-Comté,289,18.1,19.74,19740.0,7.2,0,289.0,0,27,89084
Cabanès,76 - Occitanie,297,17.0,33.52,20740.0,8.1,0,297.0,0,76,
Saint-Maixent-de-Beugné,75 - Nouvelle-Aquitaine,409,16.9,37.11,20880.0,7.9,0,409.0,0,75,79269
Ruffigné,52 - Pays de la Loire,697,18.1,20.73,19090.0,7.9,0,697.0,0,52,44148
Serain,32 - Hauts-de-France,407,18.3,61.2,18400.0,9.0,0,407.0,0,32,02709
Auradé,76 - Occitanie,671,11.5,31.47,27130.0,9.6,0,671.0,0,76,32016
La Celle-sous-Gouzon,75 - Nouvelle-Aquitaine,153,19.4,10.87,18400.0,6.6,0,153.0,0,75,23040
Diors,24 - Centre-Val de Loire,749,16.6,29.44,21640.0,6.7,0,749.0,0,24,36064
Fertans,27 - Bourgogne-Franche-Comté,272,16.8,33.21,21120.0,7.9,0,272.0,0,27,25236
Germigny-sur-Loire,27 - Bourgogne-Franche-Comté,769,15.5,40.95,22340.0,8.2,0,769.0,0,27,58124
Germaine,44 - Grand Est,520,11.1,34.97,27620.0,9.9,0,520.0,0,44,51266
Berthen,32 - Hauts-de-France,552,14.5,106.56,22810.0,10.0,0,552.0,0,32,59073
Bournos,75 - Nouvelle-Aquitaine,332,15.0,57.84,22210.0,10.4,0,332.0,0,75,64146
Pécorade,75 - Nouvelle-Aquitaine,140,19.1,33.57,18020.0,8.1,0,140.0,0,75,40220
Rives,75 - Nouvelle-Aquitaine,212,19.1,16.58,19440.0,7.4,2,70.66666666666667,0,75,47223
Tréprel,28 - Normandie,107,17.6,19.81,19550.0,9.2,0,107.0,0,28,14710
Bazinghen,32 - Hauts-de-France,391,12.5,29.62,25740.0,10.1,0,391.0,0,32,62089
Manneville-la-Goupil,28 - Normandie,1028,12.8,117.49,24080.0,11.3,0,1028.0,0,28,76408
Bazoncourt,44 - Grand Est,538,12.3,40.73,25580.0,10.7,0,538.0,0,44,57055
Montcabrier,76 - Occitanie,314,12.7,57.83,25610.0,9.8,0,314.0,0,76,
Atton,44 - Grand Est,852,13.9,55.4,23950.0,9.1,0,852.0,0,44,54027
Saint-André-sur-Sèvre,75 - Nouvelle-Aquitaine,652,17.8,32.85,20030.0,6.8,0,652.0,0,75,79236
Joiselle,44 - Grand Est,101,17.8,10.35,19990.0,7.8,0,101.0,0,44,51306
Puchay,28 - Normandie,640,15.5,45.94,21180.0,10.7,0,640.0,0,28,27480
Bayonvillers,32 - Hauts-de-France,337,16.2,41.6,21160.0,9.3,0,337.0,0,32,80058
Mouzillon,52 - Pays de la Loire,2847,13.0,172.55,23280.0,9.4,0,2847.0,0,52,44108
Marigné-Laillé,52 - Pays de la Loire,1608,16.9,49.13,20150.0,7.5,0,1608.0,0,52,72187
Benoîtville,28 - Normandie,613,14.1,73.94,23310.0,10.1,0,613.0,0,28,50045
Saint-Aubin-du-Cormier,53 - Bretagne,3901,14.9,142.32,22650.0,7.9,1,1950.5,0,53,35253
Hugleville-en-Caux,28 - Normandie,425,14.1,44.97,22970.0,11.2,0,425.0,0,28,76370
Saint-Vincent-de-Barrès,84 - Auvergne-Rhône-Alpes,836,14.4,43.77,23500.0,8.7,0,836.0,0,84,07302
Jaulzy,32 - Hauts-de-France,890,15.7,122.59,21090.0,9.6,0,890.0,0,32,60324
Moncey,27 - Bourgogne-Franche-Comté,594,15.1,118.8,22220.0,9.4,0,594.0,0,27,25382
Ouges,27 - Bourgogne-Franche-Comté,1615,12.7,133.47,24320.0,10.1,0,1615.0,0,27,21473
Jarnosse,84 - Auvergne-Rhône-Alpes,427,17.9,35.94,19840.0,7.2,0,427.0,0,84,42112
Lindry,27 - Bourgogne-Franche-Comté,1393,14.2,91.46,23000.0,9.2,0,1393.0,0,27,89228
Grez-Neuville,52 - Pays de la Loire,1433,13.9,53.27,24150.0,7.8,0,1433.0,0,52,49155
Vers-sur-Méouge,84 - Auvergne-Rhône-Alpes,40,32.5,2.9,,8.3,0,40.0,0,84,26372
La Chaise-Baudouin,28 - Normandie,470,18.2,38.97,19050.0,7.9,0,470.0,0,28,50112
Arthel,27 - Bourgogne-Franche-Comté,96,32.6,12.42,,7.9,0,96.0,0,27,58013
Saint-Martin-Lalande,76 - Occitanie,1125,15.7,88.93,21770.0,8.0,0,1125.0,0,76,11356
Condé-Northen,44 - Grand Est,688,14.6,63.0,23530.0,8.2,0,688.0,0,44,57150
Saint-Fraimbault-de-Prières,52 - Pays de la Loire,999,16.3,59.29,21610.0,7.0,0,999.0,0,52,53216
Vasseny,32 - Hauts-de-France,215,16.7,67.61,20740.0,8.8,0,215.0,0,32,02763
Nénigan,76 - Occitanie,61,32.7,25.63,,7.6,0,61.0,0,76,31397
Vimont,28 - Normandie,781,15.4,87.17,21290.0,10.3,0,781.0,0,28,14761
Champvoisy,44 - Grand Est,250,15.1,27.17,22760.0,9.2,0,250.0,0,44,51121
Trois-Rivières,32 - Hauts-de-France,1519,14.9,91.34,21560.0,10.0,0,1519.0,0,32,
Bouëx,75 - Nouvelle-Aquitaine,893,16.7,57.1,21250.0,6.8,0,893.0,0,75,16055
Pont-Remy,32 - Hauts-de-France,1464,17.9,147.43,17830.0,9.2,0,1464.0,0,32,80635
Monbrun,76 - Occitanie,387,13.4,35.83,24730.0,9.6,0,387.0,0,76,32262
Brouville,44 - Grand Est,131,18.3,13.51,19160.0,8.0,0,131.0,0,44,54101
Casteide-Candau,75 - Nouvelle-Aquitaine,301,16.6,32.58,21330.0,7.9,0,301.0,0,75,64172
Noueilles,76 - Occitanie,397,12.6,72.05,25520.0,10.0,0,397.0,0,76,31401
Planrupt,44 - Grand Est,305,16.3,36.61,21820.0,7.7,0,305.0,0,44,52391
Canchy,32 - Hauts-de-France,326,15.6,50.39,21680.0,9.8,0,326.0,0,32,80167
La Boulaye,27 - Bourgogne-Franche-Comté,95,32.6,6.85,,7.9,0,95.0,0,27,71046
Arnancourt,44 - Grand Est,91,33.0,9.77,,6.8,0,91.0,0,44,52019
Sailly-Labourse,32 - Hauts-de-France,2377,15.5,394.85,19340.0,10.2,0,2377.0,0,32,62735
Montmain,27 - Bourgogne-Franche-Comté,154,16.8,16.98,21200.0,7.9,0,154.0,0,27,21436
Saint-Vincent-Bragny,27 - Bourgogne-Franche-Comté,1008,16.0,24.59,21780.0,7.6,0,1008.0,0,27,71490
Castelnau-d'Anglès,76 - Occitanie,88,32.6,7.37,,7.9,0,88.0,0,76,32077
Bainghen,32 - Hauts-de-France,223,16.1,33.33,21560.0,8.9,0,223.0,0,32,62076
Mazingarbe,32 - Hauts-de-France,8036,13.9,780.95,16720.0,9.7,0,8036.0,0,32,62563
Charmois,27 - Bourgogne-Franche-Comté,344,12.0,82.49,26780.0,9.1,0,344.0,0,27,90021
Frémicourt,32 - Hauts-de-France,240,16.7,42.63,20520.0,9.3,0,240.0,0,32,62353
Villesèquelande,76 - Occitanie,901,16.6,168.41,20430.0,8.2,0,901.0,0,76,11437
Grazac,76 - Occitanie,611,14.0,19.08,23540.0,10.1,0,611.0,0,76,
Rouvroy-sur-Marne,44 - Grand Est,379,18.9,45.07,18680.0,6.8,0,379.0,0,44,52440
Til-Châtel,27 - Bourgogne-Franche-Comté,1132,13.7,42.93,23650.0,9.8,0,1132.0,0,27,21638
Cours-les-Bains,75 - Nouvelle-Aquitaine,220,18.0,21.09,19270.0,8.4,0,220.0,0,75,33137
Soumont,76 - Occitanie,180,19.7,16.3,16380.0,9.7,0,180.0,0,76,34306
Le Theil-de-Bretagne,53 - Bretagne,1717,15.9,70.95,21280.0,7.6,0,1717.0,0,53,35333
Périgneux,84 - Auvergne-Rhône-Alpes,1546,15.4,48.31,22570.0,6.7,0,1546.0,0,84,42169
Ernemont-Boutavent,32 - Hauts-de-France,212,16.3,23.69,21010.0,9.5,0,212.0,0,32,60214
Moulineaux,28 - Normandie,935,14.5,267.91,22010.0,10.2,0,935.0,0,28,76457
Lières,32 - Hauts-de-France,380,17.2,117.28,19810.0,8.8,0,380.0,0,32,62508
Valoreille,27 - Bourgogne-Franche-Comté,124,13.7,16.36,25130.0,8.4,0,124.0,0,27,25584
Charrey-sur-Saône,27 - Bourgogne-Franche-Comté,350,14.7,60.87,22680.0,10.1,0,350.0,0,27,21148
Vaudreuille,76 - Occitanie,382,15.4,33.81,22810.0,8.0,0,382.0,0,76,31569
Nelling,44 - Grand Est,263,17.9,35.54,20070.0,6.9,0,263.0,0,44,57497
Connantray-Vaurefroy,44 - Grand Est,150,18.0,5.2,19790.0,7.5,0,150.0,0,44,51164
Croisilles,24 - Centre-Val de Loire,433,11.4,75.7,26730.0,10.7,0,433.0,0,24,28118
Orvillers-Sorel,32 - Hauts-de-France,521,14.7,61.22,22400.0,10.4,0,521.0,0,32,60483
Montréal-la-Cluse,84 - Auvergne-Rhône-Alpes,3419,16.4,266.48,19940.0,9.0,1,1709.5,0,84,01265
Guignes,11 - Île-de-France,4253,10.0,748.77,22870.0,13.6,0,4253.0,0,11,77222
Mazières-en-Mauges,52 - Pays de la Loire,1200,15.4,134.83,22470.0,7.0,0,1200.0,0,52,49195
Bessins,84 - Auvergne-Rhône-Alpes,113,17.2,24.3,20350.0,8.5,0,113.0,0,84,38041
Rocquefort,28 - Normandie,319,14.7,59.51,23090.0,9.3,0,319.0,0,28,76531
Tréglonou,53 - Bretagne,677,15.3,115.73,22780.0,7.5,0,677.0,0,53,29290
Rivarennes,24 - Centre-Val de Loire,996,17.2,52.64,20080.0,7.6,0,996.0,0,24,
Estrées-Mons,32 - Hauts-de-France,600,16.3,39.22,21020.0,8.8,0,600.0,0,32,80557
Fresneville,32 - Hauts-de-France,104,19.0,30.59,17570.0,9.2,0,104.0,0,32,80355
Beaucoudray,28 - Normandie,131,19.3,27.87,18040.0,7.4,0,131.0,0,28,50039
Villers-le-Rond,44 - Grand Est,111,17.1,24.94,21120.0,7.2,0,111.0,0,44,54576
Estal,76 - Occitanie,108,32.4,17.88,,8.3,0,108.0,0,76,46097
La Longeville,27 - Bourgogne-Franche-Comté,806,9.8,51.47,28700.0,10.6,0,806.0,0,27,
Pazayac,75 - Nouvelle-Aquitaine,891,15.7,130.26,21160.0,9.3,0,891.0,0,75,24321
Guillos,75 - Nouvelle-Aquitaine,451,16.9,19.89,20410.0,8.7,0,451.0,0,75,33197
Ferrières,32 - Hauts-de-France,475,11.3,136.89,26830.0,10.4,0,475.0,0,32,
Saint-Barthélemy,53 - Bretagne,1162,16.8,53.06,20490.0,7.6,0,1162.0,0,53,56207
Gouvix,28 - Normandie,846,15.6,163.32,21350.0,9.1,0,846.0,0,28,14309
Fransures,32 - Hauts-de-France,131,14.9,30.75,22620.0,10.1,0,131.0,0,32,80349
Saint-Georges-sur-Renon,84 - Auvergne-Rhône-Alpes,209,13.9,36.93,24240.0,9.4,0,209.0,0,84,01356
Saint-Malo-de-la-Lande,28 - Normandie,477,17.6,118.95,19520.0,8.1,0,477.0,0,28,50506
Étalans,27 - Bourgogne-Franche-Comté,1573,13.8,38.45,23270.0,9.6,0,1573.0,0,27,25222
Soppe-le-Bas,44 - Grand Est,769,12.5,135.39,24650.0,11.1,0,769.0,0,44,68313
Muchedent,28 - Normandie,129,16.5,18.3,21180.0,8.7,0,129.0,0,28,76458
Betz,32 - Hauts-de-France,1140,11.3,74.07,25390.0,12.6,0,1140.0,0,32,60069
Berstheim,44 - Grand Est,445,12.2,144.01,25370.0,10.9,0,445.0,0,44,67035
Gonnelieu,32 - Hauts-de-France,304,15.5,61.17,21660.0,10.0,0,304.0,0,32,59267
Grentheville,28 - Normandie,955,13.9,234.07,22800.0,10.3,0,955.0,0,28,14319
Saint-Molf,52 - Pays de la Loire,2683,13.9,117.57,21940.0,10.0,0,2683.0,0,52,44183
Beaumont-Pied-de-Bœuf,52 - Pays de la Loire,487,18.3,19.73,19080.0,7.5,0,487.0,0,52,
Leval,32 - Hauts-de-France,2445,17.0,415.11,17620.0,9.3,0,2445.0,0,32,59344
Chauvé,52 - Pays de la Loire,2892,14.7,70.57,21110.0,9.4,0,2892.0,0,52,44038
Vernon,84 - Auvergne-Rhône-Alpes,229,19.3,61.73,19510.0,9.0,6,32.714285714285715,2,84,07336
Saint Martin de l'If,28 - Normandie,1713,14.2,74.74,22540.0,9.6,0,1713.0,0,28,76289
Saint-Gorgon-Main,27 - Bourgogne-Franche-Comté,282,12.0,35.56,27080.0,8.7,0,282.0,0,27,25517
Sainte-Anne,02 - Martinique,4371,15.4,113.77,16910.0,13.6,0,4371.0,0,02,97226
Préval,52 - Pays de la Loire,688,16.1,90.29,21630.0,7.7,0,688.0,0,52,72245
Mentières,84 - Auvergne-Rhône-Alpes,127,18.9,9.64,18650.0,7.3,0,127.0,0,84,15125
Lavieu,84 - Auvergne-Rhône-Alpes,116,16.5,26.07,21800.0,7.4,0,116.0,0,84,42117
Villiersfaux,24 - Centre-Val de Loire,248,15.4,34.35,22720.0,8.3,0,248.0,0,24,41293
Charette,84 - Auvergne-Rhône-Alpes,454,15.6,40.32,21990.0,8.9,0,454.0,0,84,38083
Vitrac,84 - Auvergne-Rhône-Alpes,269,19.8,15.04,17710.0,6.5,0,269.0,0,84,
Canté,76 - Occitanie,204,17.2,20.82,20060.0,8.9,0,204.0,0,76,09076
Seppois-le-Haut,44 - Grand Est,512,13.0,81.66,24710.0,10.2,0,512.0,0,44,68306
Sains-lès-Pernes,32 - Hauts-de-France,300,17.7,71.43,19400.0,8.5,0,300.0,0,32,62740
Senlis,32 - Hauts-de-France,162,18.4,33.06,19430.0,8.7,3,40.5,2,32,
Mogneville,32 - Hauts-de-France,1494,11.9,382.1,23120.0,13.6,0,1494.0,0,32,60404
Rézentières,84 - Auvergne-Rhône-Alpes,109,19.3,8.2,18020.0,7.5,0,109.0,0,84,15161
Culin,84 - Auvergne-Rhône-Alpes,752,12.8,102.73,25050.0,9.6,0,752.0,0,84,38141
Avançon,44 - Grand Est,323,15.9,15.39,21880.0,8.6,0,323.0,0,44,08038
Bailleul-le-Soc,32 - Hauts-de-France,643,13.2,45.47,23930.0,11.2,0,643.0,0,32,60040
Vireux-Molhain,44 - Grand Est,1473,18.1,177.68,17760.0,8.5,0,1473.0,0,44,08486
Tourville-les-Ifs,28 - Normandie,655,14.7,78.54,22220.0,10.4,0,655.0,0,28,76706
Omps,84 - Auvergne-Rhône-Alpes,334,18.0,26.47,19510.0,7.6,0,334.0,0,84,15144
La Séauve-sur-Semène,84 - Auvergne-Rhône-Alpes,1475,15.9,187.66,21680.0,6.5,0,1475.0,0,84,43236
Lacroix-sur-Meuse,44 - Grand Est,714,17.1,33.76,20770.0,6.9,0,714.0,0,44,55268
Saint-Germain-Langot,28 - Normandie,318,16.3,30.72,21010.0,9.2,0,318.0,0,28,14588
Les Pilles,84 - Auvergne-Rhône-Alpes,242,21.1,41.44,15270.0,7.8,0,242.0,0,84,26238
La Rue-Saint-Pierre,32 - Hauts-de-France,819,13.1,94.35,23820.0,11.2,0,819.0,0,32,60559
Pontchardon,28 - Normandie,177,19.9,36.65,17090.0,7.5,0,177.0,0,28,61333
Montclar-de-Comminges,76 - Occitanie,78,32.1,12.09,,9.1,0,78.0,0,76,31367
Montreuil-sur-Blaise,44 - Grand Est,156,18.8,114.71,18750.0,6.8,0,156.0,0,44,52336
Port-le-Grand,32 - Hauts-de-France,289,15.6,25.62,21680.0,9.8,0,289.0,0,32,80637
Berzème,84 - Auvergne-Rhône-Alpes,169,17.7,9.2,19520.0,8.7,0,169.0,0,84,07032
Saint-Edmond,27 - Bourgogne-Franche-Comté,420,17.1,40.46,20910.0,7.0,0,420.0,0,27,71408
Montagnac,76 - Occitanie,4330,16.8,108.77,16910.0,9.8,0,4330.0,0,76,
Vicq-sur-Breuilh,75 - Nouvelle-Aquitaine,1321,15.7,25.96,21720.0,7.9,0,1321.0,0,75,87203
Sainte-Euphémie-sur-Ouvèze,84 - Auvergne-Rhône-Alpes,72,32.4,6.38,,8.3,0,72.0,0,84,26303
Tilloloy,32 - Hauts-de-France,350,15.0,54.95,22220.0,10.1,0,350.0,0,32,80759
Saint-Jean-de-la-Motte,52 - Pays de la Loire,976,17.1,30.47,20270.0,7.5,0,976.0,0,52,72291
Villiers-Charlemagne,52 - Pays de la Loire,1104,15.0,40.04,23080.0,7.3,0,1104.0,0,52,53273
Forest-Montiers,32 - Hauts-de-France,398,16.9,38.94,19810.0,9.8,0,398.0,0,32,80332
Turgon,75 - Nouvelle-Aquitaine,86,32.6,11.85,,7.7,0,86.0,0,75,16389
Péronville,24 - Centre-Val de Loire,270,17.0,10.84,20570.0,8.3,0,270.0,0,24,28296
Véronne,84 - Auvergne-Rhône-Alpes,47,32.6,2.21,,7.8,0,47.0,0,84,26371
Saint-Baudelle,52 - Pays de la Loire,1132,14.8,157.88,23210.0,7.0,0,1132.0,0,52,53200
